Plain_text,Key,Cipher_text
"really tho it's only taken  a decade lol, but yeah i'm over here waiting for ffxv to drop. then it's rip lyfe","b'\xd0\x9bZM\xe1\xbd""\'.\x97\xafQ\x00\xb7\xaeh'",1b2afcef26adba08f6d55798ffd66588e5ba7108922ac602b704519ccf23cc846d173f610f9e70730f3bfc8ecfcf8dcf9e183db3f997dd920a31be9589cbae53b3bcb39f756ca350ddeab4f7905e1c29e5b3b168fdb10c2beb42ad68ee3e423a6782c7e395d13637346efbba544a280c
"let's go, cubbies!  hey!  they were always my second team of there is any such thing being as big of a braves fan as i am...",b'\xb7\x92Y_\xfe\xbf/9<\x94\x9c\x96\xc8\xaf\xe3\x9b',67ce88fa8cb0112ce8c71ad95a602cd28a64829168d2d46171971489650540ce92f6a0b3e93c5d3217c020da0b8abb32f23600c18c1038e4b500d9e9ae571851d2456aa22da303696861b87818d52b79204d8696d16d57ca482225bb8a7aa345f61df6f00b5c70c9ffcb913b48467923fd6c3b8703b53953ca409e90ce79df24
i always had that wgn connection for the cubbies and the bozo show.  ha!,b'r\xf5\xae\xe6\xb6\xe3\x08cx\xcc\x8c\x0ct\x0c\xd3\x0b',15912fa061349dfdd1851db8832bc00e752535895a1673abf40a2cd0f85deda488e2b082d2ab67fbcb043425c551bd3d50377784207e51844335cb40f12448ecb24afcf73f1315bde5a2158f5c30299d
"hey, haven't had a chance to talk to you since that butt whooping you guys put on arkansas! color me impressed","b""\x92'I\x17\x17\x95\xba7\xf5GU;\xdc\x0c\x19\x16""",3ca6885ff2604c9181d21060ed06ed2cf7a18d95ca383126b81bfbf687898a0cd598fd6db1937f69f0511b2969135c8d5d39ecd19b3a0f0548bd79bc00f3f3ae3f80d2e87425df08e9bc15c7f7ebe3ba0b8837905619df0fedbeca5de1d83cda2286523abbbab9d2efbad11890512ffc
"oh yeah.  i was beside myself.  totally didn't see that one coming.  they're looking good, though.",b'\xd4X\x863P\x9d\xdcbL\xb0\xcch\xdc\xd4A\xb8',59a4166ead6264b329d778e229075f59f252f99a2d08ae55f071767f74fff50259545016261eea31a4dc4b3342d0712ef8b5e5201f1673cccbb75253a1d4bfebd8d2571a73be19ecb8329563a48731cda934e914687951f6a7636ea7b96480045736f6aef4bce7b939c03b52fa701445
i don't think anyone did. y'all indeed look better each week.,b'\xd4\x8d9\xe8Y\\\x15\x98?\xb5\x97\xb8U\xc6\xebc',b8090b2bc9deee5df6213d172302d2958c2d3875872f6915bee8f1b45528df5f8f22533f6a1a7e353d6943f6d6450967f88ca781ee8abc6bdd1ceac552638ffd
yep.  i couldn't be happier about the progress in seeing on offense.  the defense is just nasty!,b'kEM\xa8\x9e\x9ap\r\xfc\x81\xc5\x87\x8d\x1b\xb1\xb1',c8347168a8c4fcfbd7af98727b7e9538badfe029b263f17bdf9be3366e3a296a402e95d6119a8ca5a24e928b8508069db1cf8f971d3d69102c48a00cd8927c83f9c738cd2a3cbe34057e32ed22cd50a5f29f56026a0738d45f39ad55c71fa4c729a6f731c25ed7a0db140be66b751ddd
another 11am kick..  you jinxed it a few weeks back!,b'\xf0\xbd\xac\xb6\x12\x0e\xbb\x89\x9703\xbcg\xf3}\xee',5b8ca92146a6335c09149335d58cb6261f7bbc3f9ea31f94398372515b2ef6f8f814ce63fb0da709456f5597ebba8f2fa8b89a58ed12c442cb8c3576c3645927
i take it back lol,"b'\xcf\x86\xad\xf5,\xa6\x1a\x11\xf1\x83\x8f\xfaW9\xa9A'",60fd7a3c176aa4acd487f8a1ab519ded18012630e7ac32056381ba20a36d6145
too late! watch.. last home game vs tech gonna be 11am too,b'(\xf7\xfe\xad`e\xca\xae\xd3O\x15\xd5\xff\xb8?8',bff587ec087902ae1140084391bc340b09c729de72ae4ff88a67e8d8f916e5389369ce5185a13d436f2135aea9442456578421f7c6dc6da8459dfa96bbd1db81
"that'll probably depend on our win this weekend. but the way our season's going right now, i wouldn't expect anything else","b'\xbdQ!\xb4,\x12j\xb4\xa6\x10<\x8e\xc75\xa2\x95'",30fb140d90d7a23a0b1ffe1e257ae95e54d9dda5b85c62bf29a8356f5f251d2d640b883efe95122599105eaa08a880dbdf694de4361439e546ef4efc000d9f9b7f41ddece340cb350fd833a22dc8b93329db4a8a0c1877556e000117d0a11f0a4d62fe04f030080c0d7badf0ae6ed004f5986194b692deb69e28be5f99d30e1b
hey now!!! we totally beat kansas that says 2:30 kickoff right?!,"b'\xfa,\xa7\xc9\x00nz\xca\x7f\xd8fV\xc4E\xff\xe4'",25a9b2726d19416d80b35940a0f952df2c3d56727f6ca8e18eb002eb15b64832997f8545dd14c4251b5fb6135117572c04f5be23d4898a4886fcb0c45e062848305353089fcb236a14c1022268dfc551
beating kansas should mean we get prime time @ 6:30,b'\xc9\xa2V\x9aa/\xebq\x8f\xdeB\x00\xb0L]\x95',d61f10cab583b6ac29736c3e16bfd1277a81f01ca91089ab2faf7bfbe307ae964b75d94f6ba35a4653b7804afd1d09dcdc909a2a6ce7ed58329ac80b8cfc3f7b
"says water like ""wudder""","b'\xd0hofX\xe0\xb4=""\x7f\xa0\x1d\xaa8D\xf3'",ef95ad6b70dd783d748e84c3ed562c54f5f35ad3480261b25174cdeeef83747c
fight me i can't help it,b'\xb8\x88\xc5\xd4\xd7gT\xad\x0b\x94\x8e\xee\x06r\x88\xfa',74f941e6d517d9472692532f033376030965d3792d3eecfb1ff492772fca2f70
your 2 ft away from me ...hit me,b'\x17\xfb\x0e\xffC+\x93\x7f\xed\xe0-\xf3%\r\xedW',a9fe56eacdbeabab878b9fdd57b97bbf55fcdeeb8040659d76dd7ca8968a9687c29d6266362f74ce862c3e0efbf77a7b
you're* and i wasn't even 2 feet,b'\xfdj\xdcc\xbd\x01\xae\xae \xd5\x80\xd7\xa3\xb0F\xc5',1c29d43044512f9100d72b6ef6282223687e7af6a5dfe8117103750874d09b33216fb4cd72d92fd3b2c7e98e962b74b8
hate you ..,b'\xa1\xa4\x88\x9e\x08\xc4\x8dX\xd7\xae<\x03Y\x1a\x93\xf0',e6e2c0ac761eb61274c7c378a447a465
no you don't,b'\xe5W\xb2\xcb\x8d{\x0e~\xbe/\x9a\xe2\xd4&e\xd9',92970b7401294f2f2941b60ee3007a03
don't call my phone about somebody else man!,"b""\xc45\xa6\xe0P\xb6@\x08'\xf1_\x919\xb0\xba\\""",881c1e570a35615b5ef0470140b2e4eb0f3aa46427ad0ce38398e6ea0d11b6d9ba082508952d4d408b140511133aa371
got da juice,b'\xd6\x96\xd5_3Q\xa5\x9e\x15\xb9q\xb2\x94D\x03\xe2',c16fbff4e49c4d27ab891bea30ff33c2
i really don't charel,b'S\x95\x12\x95-1\xf5\xc2\x12\xdaiMi\x0f\x81&',59a2acf98aa40b7a6bd9e66d6acf0a2f34fd8260ad92569d62af4b9c5bc3d48f
foh,b'\xea4\xfcD?L\xdf\xdb\x12Y\xcf\x92\x90\xf4\xbbb',b96c83b1632f8fd2233d311a0c6752b5
smh it's too early for this,b'\xbb8U\xc1b?\xfe\xf94\xf8\x90p\x04\xcf\xa6\xec',8f0a4510b7ab16cb4a06766c5b7575ee0cb672958b7d8cf835b828e2c064f2cd
never too early,b'\x8c\xf82\xf1\xcdWG\x17\x06\xb8vJ(\xe0B\x0c',40af8333233942990bf7cb150a023a91
everyone says senior year is so easy but i have more work then i have ever had.,b'\xb4\x90m;\xdd1\xd3\x1c\xf1\x06~\x80\x81\x00\x82`',ca6631483f20a4dd6e3fb4f4d50f4104799d36dfc839a1868c105483d38cd4aa2b114e331ec4020e5cc0b888e80b7433ef7e8574f1b27af87b53e54afa8a74da05e5b54e9705f387b8e7bdfec1025c85
you're doing it wrong then,"b'\xfc\xf2\x88\xe7\xeeX\xed\xe3i\x1e\x16\xdf""\t\xa2\xd4'",3ef0aa304ff88f22f5b33bfd4a0ec86b08857ec068ce6260116f462d667a0d6e
whaaaatttt,b'#Biu\xcc\xa5\xe0t\x19\xffq\x8d\x8c\xdcR\xa8',9c519f351924a8616ba203c457c002dd
i had sooo little work to do senior year,b'\n\x8b\xb7\x13X[\xcf\x1e|\x05Y\xbd\xfcJ\x07\x9b',4cc15845e059f0bf8fec62a4d84f00d334f38cbdbfc2408533c3294ee0b4515026e008f30eb676a002de7d292977719f
i have soooo much homework every night,"b'\x92\xaa\x7f\xb8X\xf7\xf4,\x8f\xc5vP\xcd\xbb\xee\x9f'",8e40b0b4d9d4c02c2245a1384d2c90c21982d858d436fdc533e17001b6d66f820074f4e7f92814b5094bf1b447cf98b6
the most homework i had would be whenever i wrote a speech for public speaking &amp; non-fiction writing other than that nothing,b'\x1f\xb8\xe7\xe1\xa7\xe02\xf4\rg\x96\xdf|;\xd3\xb4',033720c73b145cc0b6c32cf8dced81417ae86734d4b73cbc2325aacd5d1badf877b6c741b2a1f2af30f4670e0389cd25a36d87fa753843f23a85443e37c07cfd2552e5024154e65e7a1e94470cde89bf478a1e4f2c6b493c0da6a591839d78573f1e81e20db02f3beb25dcd6f94149b41005c3f8b39736122110b7ba83df130717ef5f9e657842fce127abd263f8f3e8
sooo.... did everyone on uapb campus tv's loose signal?,"b'\xf4\xba\xd2~\x05Q\xfb\xd4x9f\x02\xc2,\x84&'",1a2389ad28a2de639680226df4987408f28c22958873c4b3c625d3de279a5d981ee02419080d25324dc95082640453a473ab1cee10308c02269b6d1cde74c663
girl yeah.,b')\x15\x8f\xae\xae\xc8\x9d`\xb544\xafZp\x14I',9d8c195bc372386d757b7c35d464a7fc
well idk but mine did,b'\xc9\xd4\x88\x0f\xce\x8f}\xeb\x16\xe93\x91\x1e\xe8\xb2!',363ced7c39d33e1c504b658f20279370b3841c74604b1a43ec2e07fc769377f6
my ls at the jbj said she did too,b'\x99\x170\xab~\xa8Q\xdf)\xe0!\xcf\x0cYRL',56ef3631edb8dd88f254388bc8a9740e05b2edd7c5df148e903420e28ea7070a6a37e8d2da0cb65a895c14a64b23a08b
some people at the plex too,b'\x93\xb7\x1a\xba\xe9\xdb\xcb\x95\xa1\xf1\x98O\x0b\xdd\xd0\xe0',b06f7b2aedd4cf93cd6b92b2b992f56bf8140a3b1a4b77d2837b5cee1f340364
smh only uapb,"b""\x90L'\xd8@\x89\xaa\x00f\xbb4(\xb0\x94\xa4s""",5a8e42ce334f235eaf711f4f187e948d
wya,"b""\x86\xf9\x9a\x0e\xcd\xdd\xcd0\xeeS\xcf\xc3)'\xd1\xdc""",0980069b0e413872d82777f5781f245b
": our regular school , they said i had to take 2nd part of fsa",b'\xd3k\x01o\xee\xfbe\xb4l\x88.$X\xe5\xd2\xe0',4cb2b0af437f5a92e84a66081115c78d92878019539c5a1dc79286dcee8f2269140dc827e104aeae9098c2f50f68ab095fd4290480c54b0ea551578018a049b8
oh ok you taking it now or afternoon?,"b""\x08\xdf\xba\xacI\xd3\xdc\x80R\xc65\x05{'\xd3h""",99b0e30e9539cebf1eed3641d33742060b279bb185bed60c0fa99450b2ed6ffce6341f3e9e7a773f81e655d714966142
": now , while i.m here","b""\x1aY\x01\xea\xea\xde'\xc5\x0b\xd1\xad\x062V\xf2B""",0e84e595f29eea10145b890cb9fb75cef9a87fc7f3310cb524614175c635ec25
the next one in the afternoon right? when yours start?,"b'\xb0\x06\xd2F\x00\x0f\xd1\x1a\xdb\xb8m,`\xac\xb7\x87'",6c25aa2c1637fcccdb0ca7c4d79e81a411ff3d82b3720e1974931be06b9e3f08841087a0253d2dcda4ed1e29ee3e983bd83b399b7b841b5c555ea7ba152ca3f5
": uuuhh , i think soo &amp; mines started at 8.",b'\x08\xd0\x92\x9e(\xe8\xc4\xbcA\x1eF\x8dK\xa8M8',3fad8f7023df3fb71bfd528bd281a8133ad286fa12693a26d08ed1a5d0aa5c37b0e1f7263325f27318a1622ffa3ffe93
what's the gender neutral equivalent of calling someone daddy or mommy in a kinky sense,b'Tp\xec\x11<\xfc\x14\x07m\xdb\xf2n\xd4)\x81T',fd1e7d94484bec0338c3f72541dc71f77bec897d69dd5ad6da8916b1b7f36f282f2670887bd962f76f40e448698d12117f1ffd81cbd08912a9d0e8fff527abc7bd8f0baf95e8a1087c5d36d96246b650740924e548299d19ca1a481c63d4fbea
good question i wanna know so i can effectively kinkshame non binary ppl as well,"b'\xd0\x80\xe069_*=.c\xfa7\x8f,\ng'",578845b19246d637266534048fe515472ec0cf48b557f6e4a2ad4807fd2e5a83b8d40d56a084c50fe639c1536a79ebd8ae0ac86a722636ea702ccdc8d85097ba592105d58d8e2d7e0ccc16d59f88ee0545689beb752fdb28a93a5fc4c8b21453
bug mama,b'\xbeS\x9e6U\x8f\xbc\xcbt\xf4\xee\x15\xe22\x83\x10',8ea37efc436760d8b35702c28d3efd8d
"""insectoid parental unit""",b'2!\xd1\x8e=\x0e\xe63`\x19\x08}}\x85\xfa\xc6',6c9627e8fcac3aaef8daf6f64031c2ee62812d4b9afb109e36e07f610c7d0965
"give it to me hard, insectoid parental unit !!!",b'\xe4?\x86\xc9$\xd7\xf1\x016#\x029\x9e\xc3+\x82',6b5078de954753ca020396d4033b5e89220267d859a3bc297a86901df980445020f940c9af3007b1178406a7216c89aa
i'm a bad boy!!!,b'\xaa\xd4\xfc\xc3[\xb6r\xcc\xa5I\x9c\x17m\xf6(\xa7',db8071b0a130c1bb7075249a29aaf56db0c74fb624f2b9f93d3a5249be4d19bb
"people look at me weird when i stop to hug trees, like as if i'm out of this world. and in that moment, yes, i am.",b'\x1eK~\xb7\xdb\xe8\x9f#\xa8\xaa$T\x08\xaf\x86M',07e2116a5542bc3dc14ce68c1d825799e78fe88d739d3cde59d2527bbf079630e9643c0fd392a72e317010aacdf7587b60a803ff633d226fc2cdaec824b3234b734edc1ffc6e1e0f3d157a11a41bcfeed8aa15b23a2526fa632683003cb37f420f0a91e2d47dab9084ab47c466328359dcb8278e3c2c5e3a800a57cbd861c2b5
kid you not intook a course this summer whetr one of the assigments was to hug the rocks snd trees in cp,b'T\x7fA\x94\xd2\xd6\xf7\xe6\xfa\x1a\xc8\xb2f<\xc9\xd9',689fbdb89bae289899b8792c9120ee7fe6a080be3143139e15f8981b327ebf48500e2013d50dfa2631a93e0846099bb5784353dc7868ca71916d457378ee5f9a860ce244814a6d45d10d9855029e04db30d3fdbb3c115a34f6c781a51e6bc0f7c8ec90622328c5a2ea5585a614fc9e58
"that's beautiful! it raises compassion, awareness and, i personally feel, it reduces stress.",b'\xe0u/~Z\xab\xa8\x1f3\xc9\\\xe5T\x81\xb3\xed',c6902fbec3a0ba115bdc1657ccdb755d5f221419bad7726464e7fb290fcfea86541cbf47368ec0fbd9d6aabd3a5ea173cdef668c86fe7726c3b1f196b5aead45b406d6f42ee9958cc9478d91c538128b75721699d395082d34648a7ccec063a2
"not gonna lie to you, the lesson went over my head :( but i do talk to trees/ plants lol we're not at hugs yet",b'\xb8\xd0\x81KQrI\x00\x88\x01\x06\x9bX\xc9\xcf\xb3',611baacc4aac7caafd4ce8dc3e8ec8e1379ca202e08788bc46b4ce4ca422d85ae2de26bc91e101461d72dc9aca4d9711ed93fbea0ab03a0ddc3038f30eb09cdbe62ddafe5c2f37e8bbcdf6d09a2c0b2eedeb48779a59b184d07be91d58bb79e9e0681e5bdaf4ca84cb4dfda58eef4fc2
i think it's cuz i grew up around a lot of plants. my mom's living room was a mini botanical garden lol plants love to listen,"b""\xe9\xb2\x8a\x95\xf8U\xe9\x00$\xef\\\x9d\xe2I\xd7'""",fe58021cd33376347814c7e458653b013ae5d269ffff7dc537767f391f1f1c786ef1b214c4032a52953718d59e3e22c94b80f349b2760f033cf107e36b7fe1ea81c0fadefa80ba22fc5c946d8742a2753bb039ade119752acec956f3b7c623374fb61d5847a2fcf0f0f1edb809f433b060710d197d1f0828d711529f7565bb2d
"lol same! its something i carried over into my space too. i have 4 plant babies, want another one.",b'>P-\x05\xe7V!Ho\xd7\x84\xc1S\x06D\x83',a100818517a8261edceca58af8005dc0bf6ad038e9b3360b5dc5cd86613c2122eab29de1239d7b03597ca7f76a899e3edf8c25d5a05bcb7f05242a3184f9d40d31917d1018174725973d77b43bb352205d7da48443642f4ad4904be2a7d413f9df050cb98df51e11755694a17d009dfe
goodnight everyone,b'\xd0FV&P\x02*XT*a\xa6]\xbby\xdb',6cf6402adc04aa0a47ad02d943f9e66919dd6c806da0ac50b48852eed9b47b5f
"good night peggy, sleep well &amp; sweet dreams!!! hope you have an easy day at work tomorrow, first day back after vaca",b'92d\x06d\x04i\xdb\x81&\x93V\xba\x97\xcc:',aec57e186189beafdc08afeef55fba39a093543786701a744b131cd36ac65494c34a9bc475654e417d8464e7130776f55358824ef5164bd9fb7a54a40e842703dbd8d98d3d06c98ca7c2adaee528c0843055b0eccbf8af457ec3f0abbbd74d8995ae49108e2a82868b1fd35ca0b2f484e119d1d58a6ca85ebce0c78972e6844f
good morning karen hope work was ok last night sleep well today raging hard and cold here,b'\xfc\x80\xe37\x92\xa7r|f\x19\xf8\x1a6\x19\xf2\x01',527d0556b1be7ecd012d0ede8f9678333cedd793ed18feae1cfbde3812115bc0784e8c79f6658ac761fbf84cb71839621384f0cecdbb9601686c5478f6931014be318fa8faf21b45594ff8c765dcca60d78d931ffab9453fcbb6c4c6b74164c3
"good morning, try to stay dry. had good night at work, butt hurts from sitting in hard chair, got my pillow, still hurts",b'\xd5\xa0#\xd5\xe9\xa7\xe1\x98[#\xae\xce)l`\xa6',8f87e02daf15e788250ee83a1a5cefd60de3dd4029c583e3a2d14cc2a784ff7b45d3cc6e0dd9a0d7f2d163a8ef949f3a0297db0f6222a8e21ee88a99cda5c7951a26f9865be10cd34b431a75a59c97ad5e3d68d9f0c99f08cfe920c11b02fc70103e9798978e0804a8db0074672c645194aa1228b95d441bbe0519e4ec4b48fd
now you can sleep and get off hinny. i'm just getting started worked 30 min after i was off yesterday new part time job,b'\x8d{\x17\xc6\x9c9\xfa\xca3\xaaZi\xa9\x8e#@',892cd21e33eddd84d0f291bf6a490639c8270613315ec28790ce35beda12c40227a63c6795cc3283e45bfc08016deaa85408412fe63b828984ccf8df8b0e4f96839751b0bf61c8d01e91bc0bb4f764c240b9646c3c47566d12be2f0a1630aa82261b6018be698f50da480af47bc383fea46669c88c4b2bf23d9e8e3530480d5a
what new part time job &amp; why are you trying to kill yourself?,b'G\x1b\xcf\x9bj\xfa\xcc*Tn6\xc54|x\xc6',23a66dbdf2c3c7f1241b5ff2253bf961b7596a87082034ea70c176d96b1fbc257c21e906ee5d1db0251ac1749970501812b66eabe1672dfe82643645d3eeaa49ff68b6f0740031bb4866e98e83a8eb88
"wish i was rich and didn't work, so i wouldn't have to make this drive every morning at 6:15",b'o\x19\xb8\x99\xfdH^\xeaveU\xefb\x8c\xe0\xd7',b781e4bac9e6852596563ffc3b730ffd2b87bdb6966a8ec45bcc36b388bfb911775c50db378ac78c9c026713865b7996213ad6df7ab1fa3fa9a8ceb5b2cb632e6702761c1c448feea100531df44c91ae58b251f7b8c35ba162c23a372dea5205
hell yea,b'87\xcfb6y\xa8I5\x1a\xbf:\x8e\x04\x15\xcb',17c0849c400c8e83625aca8d7f6f2005
shit sucks,"b""\xc7\x8f\xd6'\xd8\x985\x9b>\x07\xf0KW\x08\xe9\x9f""",e7852d06719192d4453c2c531f7d70cd
fr lol it that paycheck be nice lol,b'<\x0es\xf0\x81\x13\x9b\xa6\xe9\xe6dZ\xdd\xba4\xa6',c700f2069ed7074d53e4f0cfc3824818d319d94c16ccd627008c9aac6e4b4a526c595093b5113e28e2d455b9f33fbe05
that's the only thing getting my tired ass outta bed,b'\x93.\x15e\x07\x85\xef\x9f\xd6-W\x8c\t\x99\x9f\x18',19b38e77edbda8056bb2d55f8cc03af041d3c8cc117472e4abe8885abc900fb74fef6c337990be43e0ddcb1a25c9c5027b5045afba5529b27efffdd693d8c0f8
trynna tell you lol,"b""O!\xec\x7f\xe4\xac\xbc\xaf\xfb \xfb\xee'\xfa\xd0\x8a""",577337f4dc012aff49303cd482a2c6b4a8d478995d06d8702615ddbcf10eea47
nobody can  get me hot like brii do i swear,"b'\xd5\x15\xfa:""\xbb\x8d\xfc\xa8\xfd}\xe2\xd7\x0e\x11\xab'",8edfc9c560ccf16b020d0cca3793c41b010bd1f96c235b23af9996865b9ccdb1b2db15055fd56754739ccdfc1e2694cc
man i feel you,b'\xce\xcc\xc8i{o\xde\r\xd4X\x8f\xa6\xdc\x95J\x05',fab7b37940f627dfe1b47d706504bde7
borris the only niggah who gets me hot,b':\xec^\xb5M\xf8\xdd\x9b\xfa\x88\x8e\xa6B\xc3\xb6\xa3',878682612181d914d4897f6778585e7cdada60d4965756681eefda1440aab05f74b8bde52061480e1de1540918e0841f
exactly she the only person that get me soo hot,b'\x08\x9c\x19x\xbfH\xd1\x04\n@\xf52\xed\xfb\xd3\x8c',dd44a3eb1766482c5dd3d2aa4e0845d4f09c3aa1400e4a28e07534d5d48274a1b878919de882079f7809efb89acf4004
that's what happens when you get into a relationship. lol,b'\xe5\x1d\xcbZ\xfa\xdf\x18\xff\x9d]\xefv\xf6p\xfc ',28a3446c7b49dfdccafb45167c0d0c4fe6e123c0b667492beb2579b8603f0a9430f4eb10180df84c317f0338ceb41aba9ff7e7df822eedd4b603da7aa31cbbad
it's 4:50 in the morning and i'm soo unbelievably irritated with myself bc i drank an energy drink at 9 for no damn reason,b'Q\x12\x84Lr0\x00\x1cd\x8e\xf4<\xf6zB\x08',16de0d940316458be8703619bf08ca348956973a5ea2f301fcde298f06878011495520d711f37ab35966fadf53a25993e60617005f132f27e997fae2f980925bb4996af6bc8f9139f487e150521d20ce39ff4d8665a2c07bc73064b3625e0c8f3f76e822d7df45eea48ab508f14039020516cd3eb76cde5a772285cb8e466fc1
what were you thinking lol,b')5\xa5\\\xb8\xc2$+Y\x88\xbe\xbc\xc6p\x07\x0b',637f6edd535ec158d35e6ff4c8a08ca4846c2287e2fb0625732a0ac7a40da719
i was trying to hang out and actually be social when everyone got home from closing ;p,b'\xd1\x98{C\x96\xbf\xe4\xa1m\x11\x1d\x0e\x8eYN\xe0',d549c748dc2d1bc564c4eddbc8b34cc9319051f42c01fbbe1a629a24658d5bfe4bc6036f3c19815441914e0a15d2927c26141639bcdf73e5a6da08bf281d827e47816655a65e93be6981017c73ed12e42a6397764c00d0e76cd5174dcab81bd2
"well i mean, you can't be mad because those were some good intentions lol",b'\xbdnxZ\x81d\x1e\xb6\xb7\xd5q<<djw',518d1dadfaf7806d6dc0983013930a87e602769e46d6f949702d3e87c1db251e30c0d109d71ee38b3094bf936fc6a0b82bb8b0e7f37bc9546e13a0be706d3287d85d9e9974144486c8e8862f1480a851
but larry didn't even hang out with us so for me it just resulted in a headache &amp; upset tummy,b'\xd2uC\x95\xa0\xd5fK\xe0F\xcf\x83A\xa9\xf1\xae',f43b45cc0fefb81a54be310208844a85608803e91d24050b251f7d19fed930e5d7b86d8ac8b82a7a303b800aa9a974f0898829ce29ab0637bab64f44f5bd67828cb795c93ca4ef7825441065a277077dc47acf570920da46e4581a38b67d9c1f3530d88cc4fb20bfaf48ea3698e3f863
you will have good karma heading your way!,"b'+G\xec\xa0A""kH\xe2\x1b\xa7\x1doUH['",2862b1bedbf9f67d8e7edb4e115d2531e25fdfdbf67c326d2e16b6a123930e526dd70ddd9b4a0f75ccdc91a59a77a578
i think it's time tebow tried another sport. or i mean followed another dream.,b'\xe6\xc8\xb3\xf5\xb6nQ\x92*\x02\x95^w]\xaa\xb2',ae54403857d43d2247589ef4e280cdd9f5b32727dc438fc40739c93cbce5429173b2010a47c6ea9b1cb80d60c1220bcd92670b51a0a7bcd17159b94bd328f1f1e15c833331d58ff163cea67756475967
i just sat through the last 3 innings of the game with an indians fan that also likes tebow. as in playing baseball,b'L%9\n\xbag\x14a\xa0\x08\xea\xb1O\xa9\x90\xd0',c761dc6efb2a7b052cd106b981b9da605c06787efb62ab281a2e4286b431397734b1691f946f7a2a6d0778fa4a12d5cc7af60d09b9ede6c134764308bda396c5f89bb390182678a1ec8fad5815fd18f0ff3a4f2fea4eee79535bd4e22578186e2604b0f36670c1b74bc91bbc983cba5d991b21070afaee7f25d4c58b4c8165ec
because why?!,b'L\x9e\xc6\xea:\t\x18\xb8kdnk\xfd\x17\x1d\x19',42cfbb2bc2d3f81468c4208fd803b90d
because i was signing a contract with a doula client. and the game was on. and then baseball and trash talk.,b'\x07J\xb0\xfa\x93\xf6\x0b\x1a\x8f\xde\x8d\x14:0\x1d\xcd',9fc589220149bbd7e3c597efec4f50b6553a1ae9967e908011d9b377e32dde450c11c8c7c9f1f6b1087007f4f40882936ddd64c7cfcfb01bb0769024cb717519ac3ddfff446e096cd6ec6120360582651f4f4bcf9ffa77410635db39bc3c78f86e55b6e458fe8099c64f32c9bbefcca4
lol nooo why does he like tebow the baseball player?,b'@\x90\xc6~\x868\xd71G\x96#\x9a\x1a\x14\xbd\xba',f7c0b9270ef78ce3b88803ce77f94d761b7b95e93bf6d7064d4057838ed6138d710c664c054dd8609035d4d02e13abe5c1e8a97eff05c98aa51bcb75fcc4dc90
"because his baseball ideas are damaged, clearly. lol",b'\x8c^\x96\xe2?\xc9\x92\xce\xd2\x8b\xf5O\xb8\xd7\xed`',f5cbdcf5f5edb3cc02edc4eb586dc81f29b9c760ddd665d1e5d0775063115cc0647b3990389a8ee87b6b13e1531159909ec909795913489ab9cc956384535f48
love joel armia.  he gives his all. #nhljets,b'X\x12\x9f\x08\x10V\xa0R\xec\xf1\x19\xc4=\x17\xf4\x13',a5b55cce5abe119216c49e42bf3d8574613dd792d41ba5dc90e3969dfa00393884fd49638f7c4e0516da9d7773d4e6e3
is he finally there? wjhc stud! took some time.,b'0+\xf5\x9a =X|\xee\x98\x04v\xff<V0',e3a24b1272a8c2206e72f92f7ab9bbab9db419166ced2b1e5c8da061a189cb6658202928f2bd8b642d6aafc0e3600c8f
looks like they are grooming him as pk. he's got more offense than half the forwards.,"b'\xe5\xfb\xa3\xb8\x87\x1a\x9c\xff\xa5z\xcf\\W\x1a""B'",32cfe6682b18895df50cfa149ae880dae21511295fc4a908014815094b2c82c58be0026ea5c3c33c841265242766c9897c66a0d313a55c15f8966c09e129f6292b40a8d35a94ff2ec73bc68c9f557f29ac544007ea28ffa1c0ff8ac82a166bac
pk? that's garbage. top 9 f easy.,b'\x91H\x98\xb0\x0c\xe8\x04\xea[\xa7\xf3\xf5\xb1\xb6\x18\xcf',05246d9d4beb6dca9cf3208439c166dcd5f1cb0b5bdb858ca1cf45efc32fba070953fa59448d11aa4253336521dd9d6f
in this group maybe 6.,"b'\x88--\x13\xe3\x824\x08\xc4m""\xf2\x10\xa6KN'",839b8d44981f6299a2b92e5b58c201f65f1945209a0409eea4d2e525a99669be
high end skill. it was the drive that was lacking,b'S\x08\x86dj\xea\x86\x17\x00d>E\xee/\xfa\xa4',c90e8e1e6976932ecd9c1f98cfed4df3e52389a1ef92a20cbe2c4a0a9eee5daaf8483b1963b83755a35b1bfb7672b863ab0aafdbc9537322a4647af230531051
i go into work at 8 and i'm no where near being sleepy.,b'^\x8ce\xc6R\t\x81$!t8\x8d\xc0\xdd_\xba',bdb07da8a96f6117d82bc3a7d594f21109578ed2c9a3d31dc6f2a6b82f277746aad03d64297f11eb5a1ca7af0335959574566ff0058467b7e799902551e0ca65
count some sheep lol,b'0\x91\x939\xa0\x01\xbcE\x8b\x03)v=\x9b\xd8\x96',93014c388838e7a11d330521a197ca8d441a34e4bfcce764c934762235d5298b
"it worked lol, and then i had to get up an hour later",b'n\x03!\xf5\xc5\xd0\x14\xdcM/\x1b\xc9\x86 \xd5\x89',31eb45b0e0a264bf04632d8ef74ecbb442c69d6bc334ebd0082d85b0c28a0185612ada5ec3107083a4057a6289b8a8dfa3d75ead0ee5c5fca21ab4817bcc05b6
